,Year,Month,DayofMonth,DayOfWeek,DepTime,CRSDepTime,ArrTime,CRSArrTime,UniqueCarrier,FlightNum,TailNum,ActualElapsedTime,CRSElapsedTime,AirTime,ArrDelay,DepDelay,Origin,Dest,Distance,TaxiIn,TaxiOut,Cancelled,CancellationCode,Diverted,CarrierDelay,WeatherDelay,NASDelay,SecurityDelay,LateAircraftDelay
3217407,2008,6,18,3,556.0,600,757.0,814,UA,89,N429UA,121.0,134.0,103.0,-17.0,-4.0,SEA,SFO,679,7.0,11.0,0,,0,,,,,
32277,2008,1,13,7,802.0,805,910.0,925,WN,2242,N396SW,128.0,140.0,115.0,-15.0,-3.0,BWI,STL,737,4.0,9.0,0,,0,,,,,
4266530,2008,8,12,2,1404.0,1405,1521.0,1530,WN,808,N244WN,77.0,85.0,66.0,-9.0,-1.0,SMF,SNA,404,4.0,7.0,0,,0,,,,,
3561609,2008,6,12,4,1119.0,1100,1450.0,1427,CO,1166,N17619,151.0,147.0,105.0,23.0,19.0,ORD,EWR,719,17.0,29.0,0,,0,0.0,0.0,6.0,0.0,17.0
4023481,2008,7,12,6,813.0,740,1116.0,1035,MQ,4022,N823AE,123.0,115.0,94.0,41.0,33.0,ORD,ALB,723,5.0,24.0,0,,0,0.0,9.0,8.0,0.0,24.0
879784,2008,2,26,2,1357.0,1400,1529.0,1523,US,2174,N768US,92.0,83.0,50.0,6.0,-3.0,DCA,LGA,214,6.0,36.0,0,,0,,,,,
1814363,2008,4,10,4,1018.0,1015,1452.0,1505,WN,3582,N694SW,154.0,170.0,145.0,-13.0,3.0,LAX,AUS,1242,4.0,5.0,0,,0,,,,,
2537831,2008,5,28,3,1726.0,1525,1844.0,1642,YV,7041,N444YV,78.0,77.0,57.0,122.0,121.0,GJT,DEN,212,8.0,13.0,0,,0,122.0,0.0,0.0,0.0,0.0
1786551,2008,3,14,5,2010.0,1740,2324.0,2037,DL,685,N652DL,194.0,177.0,144.0,167.0,150.0,BOS,ATL,946,24.0,26.0,0,,0,150.0,0.0,17.0,0.0,0.0
2562117,2008,5,4,7,1754.0,1801,1831.0,1839,OO,5885,N964SW,37.0,38.0,18.0,-8.0,-7.0,COS,DEN,72,6.0,13.0,0,,0,,,,,
5006496,2008,9,9,2,858.0,904,1000.0,1001,OO,5432,N561SW,62.0,57.0,34.0,-1.0,-6.0,BFL,LAX,109,14.0,14.0,0,,0,,,,,
2133106,2008,4,14,1,1341.0,1335,1840.0,1824,F9,424,N942FR,179.0,169.0,158.0,16.0,6.0,DEN,ATL,1199,9.0,12.0,0,,0,6.0,0.0,10.0,0.0,0.0
3701977,2008,7,5,6,810.0,715,1108.0,1010,XE,114,N11547,118.0,115.0,96.0,58.0,55.0,ONT,BOI,660,4.0,18.0,0,,0,55.0,0.0,3.0,0.0,0.0
5566493,2008,10,24,5,554.0,604,730.0,733,OO,6002,N943SW,96.0,89.0,78.0,-3.0,-10.0,FSD,ORD,462,8.0,10.0,0,,0,,,,,
6117849,2008,11,23,7,1942.0,1947,2013.0,2025,OO,6117,N753SK,91.0,98.0,78.0,-12.0,-5.0,OKC,DEN,495,5.0,8.0,0,,0,,,,,
6854151,2008,12,27,6,710.0,710,838.0,843,NW,238,N340NB,88.0,93.0,60.0,-5.0,0.0,DTW,DCA,405,6.0,22.0,0,,0,,,,,
6428176,2008,11,29,6,1625.0,1617,1736.0,1734,CO,1711,N58606,71.0,77.0,56.0,2.0,8.0,MFE,IAH,316,6.0,9.0,0,,0,,,,,
2789572,2008,5,5,1,830.0,830,1011.0,1010,MQ,3958,N505AE,101.0,100.0,74.0,1.0,0.0,ORD,LIT,552,7.0,20.0,0,,0,,,,,
6590117,2008,12,16,2,750.0,752,929.0,910,YV,7068,N444YV,99.0,78.0,49.0,19.0,-2.0,GJT,DEN,212,32.0,18.0,0,,0,0.0,0.0,19.0,0.0,0.0
5402116,2008,10,8,3,2140.0,2120,2324.0,2315,WN,429,N619SW,44.0,55.0,28.0,9.0,20.0,MDW,IND,162,7.0,9.0,0,,0,,,,,
5759285,2008,10,25,6,1307.0,1310,1547.0,1550,MQ,4015,N668MQ,100.0,100.0,75.0,-3.0,-3.0,ORD,ROC,528,8.0,17.0,0,,0,,,,,
2499674,2008,5,8,4,1001.0,945,1311.0,1250,XE,2039,N13992,130.0,125.0,116.0,21.0,16.0,MKE,EWR,725,6.0,8.0,0,,0,0.0,0.0,5.0,0.0,16.0
3121218,2008,6,4,3,2109.0,2040,2254.0,2219,XE,2918,N14945,105.0,99.0,64.0,35.0,29.0,CLE,LGA,418,7.0,34.0,0,,0,0.0,0.0,35.0,0.0,0.0
358237,2008,1,6,7,1324.0,1314,1547.0,1526,FL,537,N987AT,83.0,72.0,61.0,21.0,10.0,MEM,ATL,332,7.0,15.0,0,,0,0.0,0.0,11.0,0.0,10.0
6587555,2008,12,12,5,1040.0,1044,1145.0,1202,YV,7099,N571ML,65.0,78.0,50.0,-17.0,-4.0,DSM,ORD,299,4.0,11.0,0,,0,,,,,
2577976,2008,5,14,3,1338.0,1344,1446.0,1458,OO,5778,N292UX,68.0,74.0,57.0,-12.0,-6.0,YUM,LAX,237,4.0,7.0,0,,0,,,,,
3346930,2008,6,29,7,1354.0,1401,1518.0,1531,F9,145,N809FR,144.0,150.0,125.0,-13.0,-7.0,IAH,DEN,861,8.0,11.0,0,,0,,,,,
1621159,2008,3,20,4,1936.0,1940,2224.0,2225,NW,882,N328NB,108.0,105.0,84.0,-1.0,-4.0,MEM,TPA,656,8.0,16.0,0,,0,,,,,
5872355,2008,10,8,3,2013.0,2010,2225.0,2220,AA,2374,N599AA,132.0,130.0,109.0,5.0,3.0,DFW,ORD,802,9.0,14.0,0,,0,,,,,
2780492,2008,5,22,4,557.0,600,714.0,720,MQ,3568,N696AE,77.0,80.0,62.0,-6.0,-3.0,CRP,DFW,354,4.0,11.0,0,,0,,,,,
4557256,2008,8,17,7,1037.0,1050,1211.0,1240,EV,4184,N871AS,94.0,110.0,78.0,-29.0,-13.0,MCO,TYS,532,3.0,13.0,0,,0,,,,,
5180919,2008,9,14,7,819.0,828,858.0,910,HA,117,N481HA,39.0,42.0,27.0,-12.0,-9.0,KOA,HNL,163,5.0,7.0,0,,0,,,,,
234473,2008,1,28,1,1033.0,1013,1343.0,1323,UA,550,N933UA,130.0,130.0,110.0,20.0,20.0,DEN,SAT,794,3.0,17.0,0,,0,20.0,0.0,0.0,0.0,0.0
3546433,2008,6,17,2,1948.0,1950,2309.0,2304,B6,457,N509JB,201.0,194.0,173.0,5.0,-2.0,BOS,FLL,1237,5.0,23.0,0,,0,,,,,
5347059,2008,9,26,5,659.0,700,944.0,949,CO,400,N76505,165.0,169.0,140.0,-5.0,-1.0,FLL,EWR,1065,6.0,19.0,0,,0,,,,,
4841718,2008,8,14,4,1613.0,1604,1715.0,1718,DL,1584,N384DA,62.0,74.0,44.0,-3.0,9.0,ATL,CHS,259,4.0,14.0,0,,0,,,,,
2083872,2008,4,1,2,2218.0,2045,10.0,2245,WN,1865,N628SW,112.0,120.0,99.0,85.0,93.0,PHX,OAK,646,4.0,9.0,0,,0,0.0,0.0,0.0,0.0,85.0
247374,2008,1,11,5,1811.0,1810,1922.0,1931,UA,1170,N454UA,71.0,81.0,57.0,-9.0,1.0,LAX,SFO,337,3.0,11.0,0,,0,,,,,
1184844,2008,3,5,3,1443.0,1440,1649.0,1650,WN,3671,N330SW,126.0,130.0,108.0,-1.0,3.0,TPA,CMH,829,4.0,14.0,0,,0,,,,,
1982070,2008,4,30,3,1939.0,1945,2148.0,2159,OO,2651,N709BR,69.0,74.0,53.0,-11.0,-6.0,MKE,CMH,331,5.0,11.0,0,,0,,,,,
5552320,2008,10,12,7,1753.0,1753,1900.0,1900,OO,5444,N284YV,67.0,67.0,49.0,0.0,0.0,SFO,SBP,191,4.0,14.0,0,,0,,,,,
6129921,2008,11,6,4,912.0,917,1759.0,1800,UA,8,N555UA,347.0,343.0,310.0,-1.0,-5.0,SFO,JFK,2586,16.0,21.0,0,,0,,,,,
2006288,2008,4,18,5,1324.0,1325,2147.0,2127,UA,62,N546UA,323.0,302.0,304.0,20.0,-1.0,LIH,SFO,2447,7.0,12.0,0,,0,0.0,0.0,20.0,0.0,0.0
6649699,2008,12,7,7,955.0,1001,1033.0,1058,OO,6259,N952SW,38.0,57.0,28.0,-25.0,-6.0,PIA,ORD,130,5.0,5.0,0,,0,,,,,
1684264,2008,3,27,4,1630.0,1625,1734.0,1725,AA,1215,N3AJAA,64.0,60.0,35.0,9.0,5.0,DFW,AUS,190,7.0,22.0,0,,0,,,,,
5352939,2008,9,27,6,2048.0,2045,507.0,500,CO,12,N17122,319.0,315.0,289.0,7.0,3.0,HNL,LAX,2556,9.0,21.0,0,,0,,,,,
4308113,2008,8,25,1,1255.0,1250,1456.0,1505,WN,754,N302SW,121.0,135.0,110.0,-9.0,5.0,MCO,BWI,787,4.0,7.0,0,,0,,,,,
4743384,2008,8,4,1,1156.0,1155,1722.0,1730,AA,1414,N623AA,206.0,215.0,185.0,-8.0,1.0,SEA,STL,1710,4.0,17.0,0,,0,,,,,
1566339,2008,3,25,2,957.0,1000,1116.0,1120,MQ,3251,N219AE,79.0,80.0,59.0,-4.0,-3.0,DFW,SJT,228,4.0,16.0,0,,0,,,,,
3649308,2008,7,16,3,1418.0,1420,1705.0,1725,WN,2451,N292WN,107.0,125.0,98.0,-20.0,-2.0,MDW,BDL,777,4.0,5.0,0,,0,,,,,
87581,2008,1,30,3,1726.0,1725,1826.0,1830,WN,2821,N317WN,60.0,65.0,48.0,-4.0,1.0,BWI,BDL,283,2.0,10.0,0,,0,,,,,
2111810,2008,4,24,4,1435.0,1435,1517.0,1523,EV,4334,N884AS,42.0,48.0,20.0,-6.0,0.0,CSG,ATL,83,13.0,9.0,0,,0,,,,,
1877095,2008,4,29,2,1805.0,1810,1905.0,1920,WN,1760,N415WN,60.0,70.0,52.0,-15.0,-5.0,DAL,MAF,319,2.0,6.0,0,,0,,,,,
5175748,2008,9,24,3,2052.0,2045,2302.0,2309,FL,373,N899AT,130.0,144.0,107.0,-7.0,7.0,LGA,ATL,761,7.0,16.0,0,,0,,,,,
1538226,2008,3,7,5,2229.0,1812,45.0,2024,FL,421,N947AT,136.0,132.0,98.0,261.0,257.0,MCO,BWI,787,7.0,31.0,0,,0,0.0,0.0,4.0,0.0,257.0
2069356,2008,4,21,1,1911.0,1915,2129.0,2122,US,1502,N424US,138.0,127.0,113.0,7.0,-4.0,MIA,CLT,650,9.0,16.0,0,,0,,,,,
7000928,2008,12,6,6,1151.0,1134,1256.0,1238,DL,1097,N923DL,65.0,64.0,42.0,18.0,17.0,SAV,ATL,215,9.0,14.0,0,,0,0.0,0.0,1.0,0.0,17.0
1599185,2008,3,28,5,1721.0,1550,1903.0,1725,MQ,4675,N832AE,102.0,95.0,75.0,98.0,91.0,RDU,BDL,532,13.0,14.0,0,,0,2.0,0.0,7.0,0.0,89.0
1971559,2008,4,23,3,1133.0,1124,1230.0,1221,OO,5565,N217SW,57.0,57.0,40.0,9.0,9.0,FAT,SFO,158,7.0,10.0,0,,0,,,,,
2449749,2008,5,21,3,1633.0,1635,1830.0,1830,WN,989,N482WN,177.0,175.0,158.0,0.0,-2.0,MCO,MCI,1072,7.0,12.0,0,,0,,,,,
3166945,2008,6,2,1,617.0,620,648.0,656,OO,5502,N584SW,31.0,36.0,22.0,-8.0,-3.0,MRY,SFO,77,2.0,7.0,0,,0,,,,,
4579812,2008,8,16,6,1453.0,1455,1537.0,1545,EV,4919,N901EV,44.0,50.0,22.0,-8.0,-2.0,ATL,CHA,106,2.0,20.0,0,,0,,,,,
5098116,2008,9,22,1,557.0,600,739.0,735,US,1517,N532AU,102.0,95.0,85.0,4.0,-3.0,MHT,DCA,407,7.0,10.0,0,,0,,,,,
6287749,2008,11,16,7,654.0,655,851.0,900,MQ,3542,N510MQ,177.0,185.0,148.0,-9.0,-1.0,CLE,DFW,1021,6.0,23.0,0,,0,,,,,
1902270,2008,4,24,4,1423.0,1420,1512.0,1517,XE,2631,N14937,49.0,57.0,34.0,-5.0,3.0,IAH,LFT,201,5.0,10.0,0,,0,,,,,
3518138,2008,6,29,7,1426.0,1325,1526.0,1435,AA,2055,N237AA,180.0,190.0,165.0,51.0,61.0,DFW,BUR,1231,2.0,13.0,0,,0,27.0,0.0,0.0,0.0,24.0
6802922,2008,12,21,7,1602.0,1232,1849.0,1525,FL,383,N979AT,107.0,113.0,87.0,204.0,210.0,MLI,ATL,633,8.0,12.0,0,,0,0.0,0.0,0.0,0.0,204.0
6430384,2008,11,25,2,1542.0,1545,1655.0,1704,CO,614,N52616,73.0,79.0,39.0,-9.0,-3.0,DFW,IAH,224,12.0,22.0,0,,0,,,,,
1760566,2008,3,18,2,2004.0,2005,2253.0,2252,CO,1449,N34222,169.0,167.0,152.0,1.0,-1.0,PBI,EWR,1024,7.0,10.0,0,,0,,,,,
1265724,2008,3,30,7,921.0,925,1029.0,1035,WN,392,N378SW,68.0,70.0,57.0,-6.0,-4.0,JAX,FLL,318,2.0,9.0,0,,0,,,,,
4209375,2008,7,1,2,1840.0,1840,1941.0,1936,DL,1033,N132DN,241.0,236.0,210.0,5.0,0.0,ATL,PHX,1587,7.0,24.0,0,,0,,,,,
4808722,2008,8,18,1,1934.0,1920,2155.0,2214,CO,468,N77865,321.0,354.0,277.0,-19.0,14.0,EWR,LAS,2227,9.0,35.0,0,,0,,,,,
2513242,2008,5,24,6,935.0,940,1120.0,1125,XE,2038,N24517,105.0,105.0,93.0,-5.0,-5.0,VPS,IAH,510,4.0,8.0,0,,0,,,,,
7001841,2008,12,7,7,2327.0,2315,636.0,623,DL,952,N1402A,249.0,248.0,217.0,13.0,12.0,LAX,ATL,1946,18.0,14.0,0,,0,,,,,
3068707,2008,6,24,2,707.0,705,1221.0,1230,WN,463,N259WN,194.0,205.0,176.0,-9.0,2.0,PHX,BNA,1448,5.0,13.0,0,,0,,,,,
391056,2008,1,4,5,1211.0,1215,1528.0,1530,MQ,3543,N840AE,137.0,135.0,111.0,-2.0,-4.0,DFW,CVG,812,14.0,12.0,0,,0,,,,,
3993556,2008,7,22,2,1335.0,1315,2151.0,2130,HA,2,N589HA,316.0,315.0,289.0,21.0,20.0,HNL,LAX,2556,8.0,19.0,0,,0,8.0,0.0,0.0,0.0,13.0
4734651,2008,8,10,7,825.0,825,944.0,955,AA,1103,N499AA,139.0,150.0,120.0,-11.0,0.0,ORD,DEN,888,9.0,10.0,0,,0,,,,,
5435435,2008,10,18,6,830.0,835,941.0,950,WN,1475,N433LV,71.0,75.0,59.0,-9.0,-5.0,PVD,BWI,328,3.0,9.0,0,,0,,,,,
267477,2008,1,9,3,816.0,823,1044.0,1020,US,86,N156AW,208.0,177.0,181.0,24.0,-7.0,PHX,PDX,1009,8.0,19.0,0,,0,0.0,0.0,24.0,0.0,0.0
6383512,2008,11,29,6,1129.0,1130,1303.0,1305,AA,1469,N528AA,154.0,155.0,114.0,-2.0,-1.0,DEN,LAX,862,27.0,13.0,0,,0,,,,,
4562504,2008,8,7,4,1916.0,1750,2115.0,2005,EV,4343,N905EV,59.0,75.0,49.0,70.0,86.0,PFN,MCO,290,4.0,6.0,0,,0,0.0,70.0,0.0,0.0,0.0
5891866,2008,10,12,7,1245.0,1235,1541.0,1535,B6,376,N593JB,176.0,180.0,150.0,6.0,10.0,FLL,LGA,1076,8.0,18.0,0,,0,,,,,
3781171,2008,7,1,2,1929.0,1930,2045.0,2052,OO,3878,N609SK,76.0,82.0,54.0,-7.0,-1.0,SLC,BIL,387,4.0,18.0,0,,0,,,,,
3209493,2008,6,27,5,1007.0,1004,1239.0,1156,OO,6693,N765SK,212.0,172.0,149.0,43.0,3.0,ORD,BIL,1060,3.0,60.0,0,,0,3.0,0.0,40.0,0.0,0.0
1190909,2008,3,7,5,1421.0,1420,1614.0,1615,WN,1314,N346SW,173.0,175.0,158.0,-1.0,1.0,PHX,PDX,1009,4.0,11.0,0,,0,,,,,
5416510,2008,10,13,1,1220.0,1220,1528.0,1520,WN,499,N463WN,128.0,120.0,117.0,8.0,0.0,BNA,PHL,675,5.0,6.0,0,,0,,,,,
2451280,2008,5,21,3,1813.0,1750,1942.0,1905,WN,195,N736SA,89.0,75.0,69.0,37.0,23.0,SNA,PHX,338,6.0,14.0,0,,0,0.0,0.0,14.0,0.0,23.0
600891,2008,1,11,5,800.0,800,858.0,911,DL,1036,N922DL,118.0,131.0,99.0,-13.0,0.0,ATL,ORD,606,6.0,13.0,0,,0,,,,,
4255855,2008,8,9,6,602.0,600,702.0,700,WN,1024,N627SW,60.0,60.0,42.0,2.0,2.0,RDU,BWI,255,3.0,15.0,0,,0,,,,,
5627021,2008,10,8,3,1055.0,1031,1231.0,1211,US,1557,N966UW,96.0,100.0,80.0,20.0,24.0,DTW,CLT,500,8.0,8.0,0,,0,20.0,0.0,0.0,0.0,0.0
2164516,2008,4,27,7,2030.0,2035,2058.0,2109,HA,555,N484HA,28.0,34.0,20.0,-11.0,-5.0,OGG,HNL,100,4.0,4.0,0,,0,,,,,
1966809,2008,4,20,7,1455.0,1455,1525.0,1532,OO,5847,N961SW,30.0,37.0,16.0,-7.0,0.0,DEN,COS,72,6.0,8.0,0,,0,,,,,
900813,2008,2,23,6,1255.0,1300,1536.0,1538,DL,515,N991DL,161.0,158.0,117.0,-2.0,-5.0,LGA,ATL,761,6.0,38.0,0,,0,,,,,
5339727,2008,9,19,5,1233.0,1235,1518.0,1535,B6,376,N605JB,165.0,180.0,140.0,-17.0,-2.0,FLL,LGA,1076,6.0,19.0,0,,0,,,,,
3824867,2008,7,28,1,902.0,846,1152.0,1136,OO,6069,N973SW,110.0,110.0,81.0,16.0,16.0,SFO,SLC,599,3.0,26.0,0,,0,16.0,0.0,0.0,0.0,0.0
3419490,2008,6,4,3,929.0,915,1110.0,1110,MQ,4894,N723AE,101.0,115.0,86.0,0.0,14.0,CLT,LGA,544,4.0,11.0,0,,0,,,,,
1894166,2008,4,23,3,1419.0,1415,1550.0,1549,XE,2453,N14960,91.0,94.0,69.0,1.0,4.0,CLT,CLE,430,8.0,14.0,0,,0,,,,,
2919360,2008,5,1,4,1844.0,1900,2119.0,2140,AS,535,N944AS,155.0,160.0,139.0,-21.0,-16.0,ONT,SEA,956,6.0,10.0,0,,0,,,,,
3413375,2008,6,15,7,1014.0,1015,1251.0,1255,MQ,4531,N800AE,157.0,160.0,131.0,-4.0,-1.0,CVG,MIA,948,7.0,19.0,0,,0,,,,,
332779,2008,1,3,4,926.0,924,1014.0,1027,EV,4468,N856AS,48.0,63.0,27.0,-13.0,2.0,ATL,ABY,146,4.0,17.0,0,,0,,,,,
3826669,2008,7,29,2,1239.0,1248,1340.0,1402,OO,6332,N913SW,61.0,74.0,45.0,-22.0,-9.0,SFO,SBA,262,2.0,14.0,0,,0,,,,,
4717022,2008,8,23,6,1006.0,1010,1247.0,1310,AA,327,N4YHAA,221.0,240.0,201.0,-23.0,-4.0,BOS,DFW,1562,7.0,13.0,0,,0,,,,,
3269462,2008,6,12,4,1000.0,1000,1147.0,1125,US,2169,N744P,107.0,85.0,43.0,22.0,0.0,LGA,DCA,214,6.0,58.0,0,,0,0.0,0.0,22.0,0.0,0.0
1057550,2008,2,7,4,2155.0,2135,45.0,30,AA,336,N639AA,110.0,115.0,88.0,15.0,20.0,ORD,LGA,733,12.0,10.0,0,,0,0.0,0.0,0.0,0.0,15.0
5513816,2008,10,16,4,1653.0,1653,1833.0,1844,YV,2990,N912FJ,100.0,111.0,84.0,-11.0,0.0,PHX,RNO,601,6.0,10.0,0,,0,,,,,
3182317,2008,6,11,3,554.0,600,759.0,826,OO,6076,N762SK,125.0,146.0,106.0,-27.0,-6.0,PDX,LAX,834,9.0,10.0,0,,0,,,,,
6121594,2008,11,26,3,1859.0,1901,2226.0,2230,OO,6438,N772SK,147.0,149.0,117.0,-4.0,-2.0,DEN,BNA,1013,6.0,24.0,0,,0,,,,,
6506448,2008,12,16,2,1841.0,1845,1855.0,1915,WN,1408,N375SW,74.0,90.0,60.0,-20.0,-4.0,BOI,SEA,399,7.0,7.0,0,,0,,,,,
6335340,2008,11,22,6,1017.0,1020,1303.0,1310,9E,2185,84329E,166.0,170.0,130.0,-7.0,-3.0,BOS,IND,817,14.0,22.0,0,,0,,,,,
3149683,2008,6,4,3,1540.0,1445,1648.0,1604,OH,5707,N436CA,68.0,79.0,34.0,44.0,55.0,PVD,JFK,144,6.0,28.0,0,,0,44.0,0.0,0.0,0.0,0.0
4808346,2008,8,5,2,1057.0,1103,1341.0,1359,CO,1719,N12238,164.0,176.0,143.0,-18.0,-6.0,TPA,EWR,998,8.0,13.0,0,,0,,,,,
6385191,2008,11,11,2,1854.0,1859,2023.0,2034,AA,1551,N533AA,149.0,155.0,117.0,-11.0,-5.0,LGA,BNA,764,5.0,27.0,0,,0,,,,,
5541873,2008,10,9,4,2049.0,2055,2205.0,2150,OO,3745,N413SW,136.0,115.0,104.0,15.0,-6.0,SLC,ACV,635,8.0,24.0,0,,0,0.0,0.0,15.0,0.0,0.0
4040016,2008,7,30,3,1308.0,1315,1452.0,1455,MQ,4674,N739AE,104.0,100.0,82.0,-3.0,-7.0,BDL,RDU,532,4.0,18.0,0,,0,,,,,
6050348,2008,11,4,2,1438.0,1443,1635.0,1652,XE,2643,N12967,177.0,189.0,157.0,-17.0,-5.0,RDU,IAH,1043,11.0,9.0,0,,0,,,,,
2987992,2008,5,12,1,1039.0,1040,1158.0,1200,DL,805,N931DL,79.0,80.0,53.0,-2.0,-1.0,ATL,DAB,366,3.0,23.0,0,,0,,,,,
6624536,2008,12,10,3,718.0,725,949.0,1014,OO,4685,N611SK,91.0,109.0,73.0,-25.0,-7.0,PDX,SLC,630,9.0,9.0,0,,0,,,,,
4468135,2008,8,5,2,656.0,701,832.0,837,UA,427,N501UA,96.0,96.0,70.0,-5.0,-5.0,BOS,IAD,413,5.0,21.0,0,,0,,,,,
2877917,2008,5,24,6,1956.0,1955,2220.0,2215,AA,607,N5CVAA,264.0,260.0,240.0,5.0,1.0,ORD,LAX,1745,9.0,15.0,0,,0,,,,,
1345578,2008,3,31,1,700.0,700,1011.0,1002,OH,5326,N798CA,131.0,122.0,111.0,9.0,0.0,OKC,CVG,756,2.0,18.0,0,,0,,,,,
4199707,2008,7,10,4,1603.0,1606,2342.0,2353,CO,1634,N76502,279.0,287.0,254.0,-11.0,-3.0,PHX,EWR,2133,13.0,12.0,0,,0,,,,,
1702822,2008,3,11,2,1832.0,1825,2206.0,2150,AA,1939,N636AA,214.0,205.0,186.0,16.0,7.0,BOS,MIA,1258,3.0,25.0,0,,0,7.0,0.0,9.0,0.0,0.0
3963662,2008,7,12,6,1502.0,1505,1808.0,1825,F9,539,N944FR,126.0,140.0,110.0,-17.0,-3.0,DEN,MDW,895,6.0,10.0,0,,0,,,,,
1943635,2008,4,10,4,1025.0,859,1300.0,1148,OH,5123,N720SW,155.0,169.0,116.0,72.0,86.0,LGA,JAX,834,5.0,34.0,0,,0,72.0,0.0,0.0,0.0,0.0
5114,2008,1,4,5,1022.0,930,1600.0,1510,WN,764,N603SW,218.0,220.0,205.0,50.0,52.0,SAN,BNA,1751,5.0,8.0,0,,0,50.0,0.0,0.0,0.0,0.0
2113957,2008,4,14,1,1027.0,1030,1158.0,1202,EV,4405,N355CA,91.0,92.0,66.0,-4.0,-3.0,IND,ATL,432,6.0,19.0,0,,0,,,,,
5646489,2008,10,24,5,1804.0,1805,2027.0,1956,US,755,N246AY,143.0,111.0,79.0,31.0,-1.0,PHL,CLT,448,7.0,57.0,0,,0,0.0,0.0,31.0,0.0,0.0
2324416,2008,4,28,1,849.0,830,1141.0,1130,AS,495,N795AS,172.0,180.0,150.0,11.0,19.0,SAN,SEA,1050,6.0,16.0,0,,0,,,,,
7006488,2008,12,11,4,1859.0,1855,2112.0,2150,DL,167,N389DA,253.0,295.0,226.0,-38.0,4.0,JFK,DEN,1626,7.0,20.0,0,,0,,,,,
3672881,2008,7,23,3,1518.0,1515,1716.0,1725,WN,467,N601WN,58.0,70.0,45.0,-9.0,3.0,MDW,CMH,284,3.0,10.0,0,,0,,,,,
2319451,2008,4,16,3,1604.0,1611,1856.0,1904,AS,119,N320AS,172.0,173.0,151.0,-8.0,-7.0,SAN,SEA,1050,3.0,18.0,0,,0,,,,,
2961725,2008,5,22,4,1040.0,1040,1426.0,1350,CO,1006,N77303,166.0,130.0,112.0,36.0,0.0,IAH,TPA,787,4.0,50.0,0,,0,0.0,0.0,36.0,0.0,0.0
6789568,2008,12,1,1,1428.0,1256,1655.0,1503,FL,420,N994AT,147.0,127.0,131.0,112.0,92.0,IND,TPA,838,8.0,8.0,0,,0,0.0,0.0,20.0,0.0,92.0
6010205,2008,11,24,1,1728.0,1730,1843.0,1850,WN,3072,N459WN,75.0,80.0,51.0,-7.0,-2.0,LAX,OAK,337,18.0,6.0,0,,0,,,,,
6645904,2008,12,8,1,1710.0,1715,1949.0,1854,OO,6019,N929SW,159.0,99.0,75.0,55.0,-5.0,ORD,FSD,462,4.0,80.0,0,,0,0.0,0.0,55.0,0.0,0.0
4538302,2008,8,17,7,1226.0,1225,1436.0,1510,DL,134,N1610D,130.0,165.0,106.0,-34.0,1.0,ATL,JFK,760,10.0,14.0,0,,0,,,,,
259159,2008,1,3,4,1024.0,1000,1130.0,1117,US,1080,N725UW,66.0,77.0,53.0,13.0,24.0,DCA,BDL,313,4.0,9.0,0,,0,,,,,
3835259,2008,7,8,2,954.0,953,1542.0,1607,UA,136,N418UA,228.0,254.0,208.0,-25.0,1.0,SFO,ORD,1846,5.0,15.0,0,,0,,,,,
4233275,2008,8,3,7,1910.0,1915,2018.0,2025,WN,1953,N692SW,68.0,70.0,51.0,-7.0,-5.0,BWI,ALB,288,3.0,14.0,0,,0,,,,,
66949,2008,1,23,3,1950.0,1950,2312.0,2325,WN,2190,N528SW,142.0,155.0,125.0,-13.0,0.0,PHX,LIT,1136,3.0,14.0,0,,0,,,,,
1238597,2008,3,22,6,1620.0,1620,1847.0,1850,WN,1888,N453WN,147.0,150.0,131.0,-3.0,0.0,AUS,MDW,972,4.0,12.0,0,,0,,,,,
4188006,2008,7,7,1,1927.0,1659,2140.0,1914,CO,1430,N47332,133.0,135.0,91.0,146.0,148.0,DTW,EWR,487,11.0,31.0,0,,0,0.0,0.0,146.0,0.0,0.0
6461368,2008,11,11,2,1706.0,1710,1932.0,1919,DL,1092,N944DL,86.0,69.0,50.0,13.0,-4.0,VPS,ATL,264,27.0,9.0,0,,0,,,,,
2836055,2008,5,22,4,2131.0,2133,2309.0,2255,NW,1400,N767NC,98.0,82.0,55.0,14.0,-2.0,DTW,IAD,383,11.0,32.0,0,,0,,,,,
6554903,2008,12,31,3,1352.0,1325,1715.0,1655,WN,117,N344SW,143.0,150.0,129.0,20.0,27.0,PHX,HOU,1020,3.0,11.0,0,,0,19.0,0.0,0.0,0.0,1.0
1383067,2008,3,23,7,625.0,630,746.0,755,OO,5706,N227SW,81.0,85.0,58.0,-9.0,-5.0,FAT,LAS,258,8.0,15.0,0,,0,,,,,
2107066,2008,4,15,2,1323.0,1241,1453.0,1415,EV,4172,N630AS,90.0,94.0,72.0,38.0,42.0,ATL,MYR,317,2.0,16.0,0,,0,38.0,0.0,0.0,0.0,0.0
830739,2008,2,21,4,557.0,600,630.0,629,UA,675,N326UA,93.0,89.0,63.0,1.0,-3.0,CLE,ORD,316,7.0,23.0,0,,0,,,,,
6165818,2008,11,5,3,957.0,1010,1223.0,1235,US,1223,N449US,146.0,145.0,128.0,-12.0,-13.0,DCA,PBI,857,3.0,15.0,0,,0,,,,,
